1026614123,USD/JPY,2009-12-27 19:00:27,91.480000,91.500000
1026614143,USD/JPY,2009-12-27 19:00:30,91.470000,91.490000
1026614172,USD/JPY,2009-12-27 19:00:31,91.460000,91.480000
1026614232,USD/JPY,2009-12-27 19:00:35,91.450000,91.470000
1026614267,USD/JPY,2009-12-27 19:00:38,91.440000,91.460000
1026614274,USD/JPY,2009-12-27 19:00:39,91.430000,91.450000
1026614284,USD/JPY,2009-12-27 19:00:40,91.420000,91.440000
1026614292,USD/JPY,2009-12-27 19:00:40,91.410000,91.430000
1026614340,USD/JPY,2009-12-27 19:00:44,91.420000,91.440000
1026614346,USD/JPY,2009-12-27 19:00:44,91.430000,91.450000
1026614380,USD/JPY,2009-12-27 19:00:48,91.440000,91.460000
1026614387,USD/JPY,2009-12-27 19:00:49,91.450000,91.470000
1026614400,USD/JPY,2009-12-27 19:00:50,91.460000,91.480000
1026614410,USD/JPY,2009-12-27 19:00:50,91.450000,91.480000
1026614415,USD/JPY,2009-12-27 19:00:51,91.460000,91.480000
1026614422,USD/JPY,2009-12-27 19:00:56,91.450000,91.470000
1026614431,USD/JPY,2009-12-27 19:00:59,91.460000,91.480000
1026614452,USD/JPY,2009-12-27 19:01:01,91.470000,91.490000
1026614457,USD/JPY,2009-12-27 19:01:02,91.480000,91.500000
1026614490,USD/JPY,2009-12-27 19:01:08,91.470000,91.490000
1026614509,USD/JPY,2009-12-27 19:01:10,91.460000,91.480000
1026614528,USD/JPY,2009-12-27 19:01:12,91.450000,91.470000
1026614562,USD/JPY,2009-12-27 19:01:17,91.460000,91.480000
1026614594,USD/JPY,2009-12-27 19:01:20,91.470000,91.490000
1026614660,USD/JPY,2009-12-27 19:01:27,91.460000,91.480000
1026614677,USD/JPY,2009-12-27 19:01:29,91.470000,91.490000
1026614684,USD/JPY,2009-12-27 19:01:29,91.480000,91.500000
1026614689,USD/JPY,2009-12-27 19:01:29,91.490000,91.510000
1026614716,USD/JPY,2009-12-27 19:01:30,91.480000,91.500000
1026614750,USD/JPY,2009-12-27 19:01:35,91.470000,91.490000
1026614772,USD/JPY,2009-12-27 19:01:37,91.490000,91.510000
1026614805,USD/JPY,2009-12-27 19:01:42,91.480000,91.500000
1026614863,USD/JPY,2009-12-27 19:01:47,91.460000,91.480000
1026614871,USD/JPY,2009-12-27 19:01:47,91.450000,91.470000
1026614976,USD/JPY,2009-12-27 19:02:03,91.460000,91.480000
1026614996,USD/JPY,2009-12-27 19:02:07,91.450000,91.470000
1026615008,USD/JPY,2009-12-27 19:02:09,91.460000,91.480000
1026615017,USD/JPY,2009-12-27 19:02:09,91.450000,91.470000
1026615024,USD/JPY,2009-12-27 19:02:11,91.460000,91.480000
1026615100,USD/JPY,2009-12-27 19:02:27,91.470000,91.490000
1026615111,USD/JPY,2009-12-27 19:02:28,91.480000,91.500000
1026615134,USD/JPY,2009-12-27 19:02:30,91.490000,91.510000
1026615155,USD/JPY,2009-12-27 19:02:32,91.500000,91.520000
1026615172,USD/JPY,2009-12-27 19:02:33,91.490000,91.510000
1026615180,USD/JPY,2009-12-27 19:02:33,91.500000,91.520000
1026615207,USD/JPY,2009-12-27 19:02:36,91.490000,91.510000
1026615346,USD/JPY,2009-12-27 19:03:22,91.480000,91.500000
1026615374,USD/JPY,2009-12-27 19:03:41,91.470000,91.490000
1026615390,USD/JPY,2009-12-27 19:03:42,91.460000,91.480000
1026615419,USD/JPY,2009-12-27 19:03:43,91.450000,91.470000
1026615459,USD/JPY,2009-12-27 19:03:49,91.460000,91.480000
1026615465,USD/JPY,2009-12-27 19:03:50,91.470000,91.490000
1026615496,USD/JPY,2009-12-27 19:03:55,91.480000,91.500000
1026615509,USD/JPY,2009-12-27 19:03:56,91.470000,91.490000
1026615517,USD/JPY,2009-12-27 19:03:56,91.480000,91.500000
1026615532,USD/JPY,2009-12-27 19:03:57,91.470000,91.490000
1026615629,USD/JPY,2009-12-27 19:04:18,91.460000,91.480000
1026615645,USD/JPY,2009-12-27 19:04:23,91.470000,91.490000
1026615749,USD/JPY,2009-12-27 19:04:54,91.480000,91.500000
1026615838,USD/JPY,2009-12-27 19:05:19,91.470000,91.490000
1026615850,USD/JPY,2009-12-27 19:05:21,91.480000,91.500000
1026615874,USD/JPY,2009-12-27 19:05:29,91.470000,91.490000
1026615891,USD/JPY,2009-12-27 19:05:32,91.480000,91.500000
1026615913,USD/JPY,2009-12-27 19:05:38,91.470000,91.490000
1026615921,USD/JPY,2009-12-27 19:05:38,91.460000,91.480000
1026615985,USD/JPY,2009-12-27 19:05:47,91.480000,91.500000
1026616010,USD/JPY,2009-12-27 19:05:48,91.470000,91.490000
1026616026,USD/JPY,2009-12-27 19:05:54,91.480000,91.500000
1026616037,USD/JPY,2009-12-27 19:05:54,91.470000,91.490000
1026616115,USD/JPY,2009-12-27 19:06:15,91.460000,91.480000
1026616119,USD/JPY,2009-12-27 19:06:15,91.470000,91.490000
1026616133,USD/JPY,2009-12-27 19:06:19,91.460000,91.480000
1026616161,USD/JPY,2009-12-27 19:06:27,91.470000,91.490000
1026616438,USD/JPY,2009-12-27 19:06:51,91.480000,91.500000
1026616457,USD/JPY,2009-12-27 19:06:55,91.470000,91.490000
1026616492,USD/JPY,2009-12-27 19:06:56,91.480000,91.500000
1026616557,USD/JPY,2009-12-27 19:07:00,91.470000,91.490000
1026616610,USD/JPY,2009-12-27 19:07:02,91.460000,91.480000
1026616637,USD/JPY,2009-12-27 19:07:04,91.470000,91.490000
1026616880,USD/JPY,2009-12-27 19:07:26,91.450000,91.470000
1026617415,USD/JPY,2009-12-27 19:08:21,91.460000,91.480000
1026617429,USD/JPY,2009-12-27 19:08:24,91.470000,91.490000
1026617445,USD/JPY,2009-12-27 19:08:29,91.460000,91.480000
1026617476,USD/JPY,2009-12-27 19:08:38,91.470000,91.490000
1026617514,USD/JPY,2009-12-27 19:08:40,91.460000,91.480000
1026617565,USD/JPY,2009-12-27 19:08:52,91.450000,91.470000
1026617743,USD/JPY,2009-12-27 19:09:26,91.440000,91.460000
1026617761,USD/JPY,2009-12-27 19:09:28,91.450000,91.470000
1026617814,USD/JPY,2009-12-27 19:09:34,91.460000,91.480000
1026617824,USD/JPY,2009-12-27 19:09:35,91.470000,91.490000
1026617893,USD/JPY,2009-12-27 19:09:40,91.450000,91.470000
1026617907,USD/JPY,2009-12-27 19:09:43,91.460000,91.480000
1026617931,USD/JPY,2009-12-27 19:09:51,91.470000,91.490000
1026617944,USD/JPY,2009-12-27 19:09:52,91.480000,91.500000
1026617959,USD/JPY,2009-12-27 19:09:54,91.460000,91.480000
1026617967,USD/JPY,2009-12-27 19:09:54,91.450000,91.470000
1026618015,USD/JPY,2009-12-27 19:10:05,91.440000,91.460000
1026618024,USD/JPY,2009-12-27 19:10:06,91.430000,91.450000
1026618051,USD/JPY,2009-12-27 19:10:12,91.440000,91.460000
1026618074,USD/JPY,2009-12-27 19:10:23,91.440000,91.470000
1026618086,USD/JPY,2009-12-27 19:10:23,91.450000,91.470000
